group,gene,log2_fc,p_adj
group6,group6_gene_144,1.703885054126109,0.11033780933179338
group6,group6_gene_145,1.2092696673269985,0.36897195444616737
group6,group6_gene_146,0.16637089968826344,0.6348531143501185
group6,group6_gene_147,-1.141565629725363,0.1666847689714571
group6,group6_gene_148,0.1968906102238071,0.00013290530574862946
group6,group6_gene_149,-1.0140926520413203,2.0979073954510766e-05
group6,group6_gene_150,1.104925199610756,0.31660531318881663
group6,Igha,-7.325009208504872,0.005613458572155151
group6,group6_gene_152,2.5413725152374007,0.019682541277319603
group6,group6_gene_153,0.9390630788016516,0.10868872677153499
group6,group6_gene_154,1.7406342670630202,0.0006036110541762506
group6,group6_gene_155,-0.03085986898370613,0.16221266368758147
group6,group6_gene_156,-0.29350185011188235,0.21630788531037298
group6,group6_gene_157,1.086824241684362,0.2955502054081929
group6,group6_gene_158,-0.1603856654395177,0.11029622922003456
group6,group6_gene_159,0.7903193938001036,0.954992586021436
group6,group6_gene_160,-1.1387286745363605,0.09978838273045008
group6,group6_gene_161,-0.8783601395906365,0.04234045727498257
group6,group6_gene_162,1.3213434864765208,0.03553582448144544
group6,group6_gene_163,1.6857006093388391,0.39508348561925305
group6,group6_gene_164,-1.0292014450016866,0.03753249308442862
group6,group6_gene_165,1.37239075023431,0.039796239097633364
group6,group6_gene_166,-0.37246672590114827,0.03740208177198696
group6,group6_gene_167,0.4239325054904494,0.004256799546574499
group6,group6_gene_168,2.454569402896438,0.41324423433478596
group6,group6_gene_169,1.5708564893332753,0.10599776553914689
group6,group6_gene_170,1.5540143826321797,0.7238449789014221
group6,group6_gene_171,3.1677460197626015,0.006300178126012968
group6,group6_gene_172,-0.6206250445222067,0.3482937471149391
group6,group6_gene_173,-1.0295187137391912,0.002174339636068596
group6,group6_gene_174,-0.6470772918314563,0.001838723009222826
group6,group6_gene_175,0.03097347256040822,0.08586480485286561
group6,group6_gene_176,-3.0140983907232455,0.0965469242128666
group6,group6_gene_177,0.09922905678962501,0.5798740416914382
group6,group6_gene_178,-0.3896275612476222,0.05426550728914718
group6,group6_gene_179,1.5364516627268086,0.004418601595378978
group6,group6_gene_180,0.9110080995645581,0.02614472493828024
group6,group6_gene_181,-0.4710101102655385,0.0003051373708291264
group6,group6_gene_182,1.2554432257762107,0.1348311334722087
group6,group6_gene_183,1.448731436744466,0.13517480364078194
group6,group6_gene_184,-0.7143913951975455,0.32068573190275723
group6,group6_gene_185,-0.3148851703045067,4.782191362241919e-06
group6,group6_gene_186,-2.826776621292075,0.5838465923822992
group6,group6_gene_187,-1.1814569628354628,0.005990601615800871
group6,group6_gene_188,-0.6765808626141886,0.004044402504692473
group6,group6_gene_189,0.5075409560787316,0.004858791698729219
group6,group6_gene_190,-0.970804885071732,0.28783994824595766
group6,group6_gene_191,-0.344505381221208,0.08597492513356046
group6,Spink8,2.8538121465549953,0.009545236892669307
group6,group6_gene_193,0.6481151528703424,0.21011068029163174
group6,group6_gene_194,1.0172861621481162,0.11699262089044901
group6,group6_gene_195,0.9834297552087424,0.20428784797310579
group6,group6_gene_196,0.41792364126262604,0.04541795118655439
group6,group6_gene_197,-1.8345558449270216,0.05411746057240858
group6,group6_gene_198,-0.49893281264463374,0.00010166358592406848
group6,group6_gene_199,-0.19059467486180248,0.009780058319382695
group6,group6_gene_200,-0.18477820373490672,0.4876920497971839
group6,group6_gene_201,0.5087227660852628,0.4530321219290375
group6,group6_gene_202,2.4670349899379773,0.005571351814157712
group6,group6_gene_203,1.5775395083926695,0.05563447619516497
group6,group6_gene_204,-1.031900780780607,8.073330198624567e-06
group6,group6_gene_205,1.3836841691801187,8.272114985002652e-06
group6,group6_gene_206,1.3284384331153176,0.3230083768415032
group6,group6_gene_207,-0.768797835779769,0.024937553297591192
group6,group6_gene_208,1.6308555878213866,0.44760005031015326
group6,group6_gene_209,0.16745387787936816,0.005972548657619572
group6,group6_gene_210,-1.6444325605209449,3.7810223170630487e-05
group6,group6_gene_211,1.0600439507238557,0.03807689190045349
group6,group6_gene_212,0.7145946442410602,0.1442412148865327
group6,group6_gene_213,0.06986743768054982,0.01804388444029365
group6,group6_gene_214,0.34569302677421576,0.0025239207059270575
group6,group6_gene_215,-0.6426739443882697,0.0024457932787664556
group6,group6_gene_216,1.2846892305058086,0.14125041365614313
group6,group6_gene_217,0.3369965799620574,0.21859664280585164
group6,group6_gene_218,0.6413508237249306,0.029430331683780744
group6,group6_gene_219,0.9178557904218652,0.12424710484622706
group6,group6_gene_220,-1.2741491409181709,0.0006023765061044554
group6,group6_gene_221,-0.8967103817289753,0.127238547083992
group6,group6_gene_222,-2.804419466443503,0.04662021557401205
group6,group6_gene_223,1.2188762748110902,0.019600775173998695
group6,group6_gene_224,-1.357704534432811,0.5685073216127531
group6,group6_gene_225,0.5922260793486959,0.19109867215701468
group6,group6_gene_226,0.9379329261623516,1.174271621447396e-05
group6,group6_gene_227,1.2734116163941542,0.0030706143249018608
group6,group6_gene_228,-1.345824525062286,0.13063719161395476
group6,group6_gene_229,0.305515653695998,0.005873136345948955
group6,group6_gene_230,2.821906610142236,0.000660858126205645
group6,group6_gene_231,2.8857562859772585,0.09547058757201758
group6,group6_gene_232,1.8316184863390785,0.0038061451057592567
group6,group6_gene_233,0.8893650512873172,0.006982886182156777
group6,group6_gene_234,-1.0574042638257972,0.44045699466293353
group6,group6_gene_235,1.442001356817027,0.09432364830684789
group6,group6_gene_236,0.17086921831708074,8.483214498407108e-05
group6,group6_gene_237,1.2127659991456246,1.4859053915405235e-05
group6,group6_gene_238,-0.5176230095355692,0.0029580925032217913
group6,group6_gene_239,0.14924698638210315,0.2020996987855206
group6,group6_gene_240,0.6380136721108158,0.8783826498588391
group6,group6_gene_241,0.7571032326660947,0.25015122166548337
group6,group6_gene_242,1.1158979359673598,0.5012706408216017
group6,group6_gene_243,-0.43983272756110403,5.05655190159281e-05
group6,group6_gene_244,-1.547762455559794,0.7326194708156123
group6,group6_gene_245,2.755938307854702,0.4284323141332324
group6,group6_gene_246,4.009418545083869,0.031303373088928894
group6,group6_gene_247,1.048760031243449,0.05664697501866678
group6,group6_gene_248,-1.51978853735866,0.00011937571490240691
group6,group6_gene_249,-0.7211329194221713,0.008912139511884378
group6,group6_gene_250,1.1382204751239051,0.08016718944608298
group6,group6_gene_251,2.3446176369378646,0.0005429694424326424
group6,group6_gene_252,-1.3586914200856914,0.13809642599701802
group6,group6_gene_253,0.21971740976909326,6.876845485624115e-05
group6,group6_gene_254,0.6841014934437551,0.30315467102622173
group6,group6_gene_255,1.6536387543645183,0.062162036743613355
group6,group6_gene_256,-0.09822158688055,0.8410651336737219
group6,group6_gene_257,-1.8675313024167908,0.0023314743964738486
group6,group6_gene_258,1.3007364612067085,0.03697145573148459
group6,group6_gene_259,2.030954149498295,6.747060603319798e-05
group6,group6_gene_260,0.280242380469517,0.10210355031722669
group6,group6_gene_261,0.9875981323943253,0.5748596653459311
group6,group6_gene_262,-0.2880122826692524,0.014411416497855262
group6,group6_gene_263,-0.8263705523525468,0.18179820865353
group6,group6_gene_264,1.8883172367934673,0.004529795119581177
group6,group6_gene_265,0.9618689793309684,0.2948157929685019
group6,group6_gene_266,1.1110344691327296,0.00023413755747496556
group6,group6_gene_267,2.578066964592189,0.0467095762769076
group6,group6_gene_268,-1.1295213847619308,0.0794459739940205
group6,group6_gene_269,-0.40043808883116205,0.0003546831007694058
group6,group6_gene_270,0.6290033558103085,0.0021730291247906357
group6,group6_gene_271,-0.41825419475380066,0.24374104755304032
group6,group6_gene_272,1.5355479761450526,0.0024939170823315587
group6,group6_gene_273,0.12827112968922316,0.006352713417446216
group6,group6_gene_274,-1.039172570870925,0.06955816000769648
group6,group6_gene_275,0.49536892902210933,0.003622844737866983
group6,group6_gene_276,0.6469912176698425,0.000240782871244683
group6,group6_gene_277,1.755288991199679,0.06472037965818037
group6,group6_gene_278,0.9700543095637653,0.06417509341194916
group6,group6_gene_279,1.0686622674717619,0.07336059113716942
group6,group6_gene_280,0.864422941810476,0.25871664185344917
group6,group6_gene_281,0.1270773441267009,0.06640290637630984
group6,group6_gene_282,-0.6385177169113337,0.0866741838541296
group6,group6_gene_283,0.8188156099060953,0.09871377121247114
group6,group6_gene_284,-0.08303091053127892,0.10197413460094107
group6,group6_gene_285,2.850242799639472,0.42960263001488314
group6,group6_gene_286,2.346164327421167,0.001337255092324685
group6,group6_gene_287,1.317616741909832,0.19161030254166617
group6,group6_gene_288,0.9487770619748291,0.00016898140729516685
group6,group6_gene_289,0.2724593760772932,0.3415678167213921
group6,group6_gene_290,-1.428629410453346,3.742294494372347e-05
group6,group6_gene_291,0.08655027618314992,0.12565684091320767
group6,group6_gene_292,0.5470300484376223,0.0023553902803343614
group6,group6_gene_293,0.7327118879447603,0.03800996371311026
group6,group6_gene_294,1.0808277321729478,0.4913529591847928
group6,group6_gene_295,1.7359287869226434,0.46828591748956344
group6,group6_gene_296,-0.6036234039546572,0.21977556383144567
group6,Cfd,6.716569935625076,0.0036121933817599016
group6,group6_gene_298,2.50374218562758,0.05980773898296822
group6,group6_gene_299,1.5179233043300653,0.02023851408630241
group6,group6_gene_300,-0.16661786609331575,0.08256755404964027
group6,group6_gene_301,0.24454380501925674,0.02408241173834821
group6,group6_gene_302,0.25106477732139715,0.014195218137518248
group6,group6_gene_303,0.44578247730800535,0.09138725177379237
group6,group6_gene_304,1.0853904837459891,0.006787810217976357
group6,group6_gene_305,4.075739481844755,0.0027015628705870697
group6,group6_gene_306,0.6751470136858461,0.012967457499687118
group6,group6_gene_307,1.3607673181166136,0.010558611026054475
group6,group6_gene_308,-2.045391223975707,0.031745267403232955
group6,group6_gene_309,-0.30310498952931075,0.0008529149612821304
group6,group6_gene_310,2.1817817539390774,0.05640136794736781
group6,group6_gene_311,0.983357317467093,0.21361151280144688
group6,group6_gene_312,-5.964216148054013,0.05223734050739382
group6,group6_gene_313,1.3773336433584853,0.48377372982339334
group6,group6_gene_314,3.181338372211715,0.5372145960264113
group6,group6_gene_315,-2.4940659998737003,0.002642272128631595
group6,group6_gene_316,2.6031121296859925,0.0001520249484537458
group6,group6_gene_317,-3.6193356644075956,0.11803057403702495
group6,group6_gene_318,1.7600984703274491,0.002527186872813972
group6,group6_gene_319,0.38745949228225174,0.7747574818143095
group6,group6_gene_320,-3.0074582621046937,0.012822160059711641
group6,group6_gene_321,1.0468998494976904,0.05581876518596774
group6,group6_gene_322,2.0687176362704847,5.1347804505731234e-05
group6,group6_gene_323,0.9276361555412811,0.07924899327981384
group6,group6_gene_324,1.248000073736439,0.37290953151426487
group6,group6_gene_325,-0.19693036289163934,0.5974179014190472
group6,group6_gene_326,-2.2990151450704817,0.05234359041694989
group6,group6_gene_327,1.403202832388743,0.03193315524842369
group6,group6_gene_328,2.9371431831971284,0.09116071762949393
group6,group6_gene_329,2.0378922386298157,0.0022757555489941804
group6,group6_gene_330,-2.4824199529219517,0.00030610036785053585
group6,group6_gene_331,-1.796596890455854,0.1206744710745963
group6,group6_gene_332,-0.8266532256061435,0.714570345504562
group6,group6_gene_333,-1.909814404356208,0.023646256439149957
group6,group6_gene_334,0.46407538335625675,0.0007652280118350906
group6,group6_gene_335,0.9704529175117581,0.11959385467659236
group6,group6_gene_336,-1.6738672607014329,0.010565415837040173
group6,group6_gene_337,1.526836265949516,0.4044026472880877
group6,group6_gene_338,1.2716007188290201,0.025518245171427645
group6,group6_gene_339,-0.3948307310233694,0.00986987754796983
group6,group6_gene_340,0.14984312032322306,0.023377900295968944
group6,group6_gene_341,-2.4272117046968957,7.309390144040929e-06
group6,group6_gene_342,-0.08178012661625744,0.00016458807397337969
group6,group6_gene_343,0.4107082124889724,0.005326057675843313
group6,group6_gene_344,0.6446840130808749,0.0012718788898576088
group6,group6_gene_345,0.9493715224292522,0.026074853121862907
group6,group6_gene_346,0.7541505276843298,0.06243722017956
group6,group6_gene_347,0.016701638964777776,0.14755262595614704
group6,group6_gene_348,0.8149826667037592,0.41361411183427105
group6,group6_gene_349,1.8529463902998593,0.0001216242587689363
group6,group6_gene_350,0.2615277937010157,5.2182852666376364e-06
